no,judul_proposal,judul_skripsi,prodi
1586,EVALUASI KUALITAS LAYANAN TEKNOLOGI INFORMASI DENGAN MENGGUNAKAN KERANGKA KERJA INFORMATION TECHNOLOGY INFRASTRUCTURE LIBRARY (ITIL) V3 DENGAN DOMAIN SERVICE OPERATION (STUDI KASUS PADA PT. TELKOM AKSES JEMBER),"EVALUASI MANAJEMEN RISIKO TEKNOLOGI INFORMASI MENGGUNAKAN KERANGKA KERJA COBIT 5 
(STUDI KASUS PADA PERUM JASA TIRTA I MALANG)",SI
1587,EVALUASI MANAJEMEN RESIKO TEKNOLOGI INFORMASI MEGGUNAKAN FRAMEWORK COBIT 5  (STUDI KASUS : PT.KIMIA FARMA (Persero) Tbk – PLANT WATUDAKON),Evaluasi Teknologi Informasi Menggunakan Framework COBIT 5 (Studi Kasus : PT. Kimia Farma (Persero) Tbk Plant Watudakon),SI
1588,ANALISIS ALOKASI SUMBER DAYA MANUSIA MENGGUNAKAN METODE COCOMO II DALAM MANAJEMEN PROYEK SISTEM INFORMASI SIM ONLINE PADA KORLANTAS POLRI,"ANALISIS ALOKASI SUMBER DAYA MANUSIA, WAKTU, DAN BIAYA MENGGUNAKAN METODE COCOMO II DALAM MANAJEMEN PROYEK SISTEM INFORMASI BPKB ONLINE PADA PT RHYS AUTO GALERY SURABAYA",SI
1589,FAKTOR-FAKTOR YANG MEMPENGARUHI NASABAH DALAM MENGGUNAKAN LAYANAN INTERNET BANKING MENGGUNAKAN FRAMEWORK UTAUT (Unified Theory of Acceptance and use of Technology),FAKTOR-FAKTOR YANG MEMPENGARUHI MINAT NASABAH DALAM MENGGUNAKAN LAYANAN INTERNET BANKING MENGGUNAKAN FRAMEWORK UTAUT (Unified Theory of Acceptance and use of Technology) (STUDI KASUS : INTERNET BANKING BRI),SI
1590,Evaluasi Kualitas Website Perusahaan Daerah Air Minum Surya Sembada Surabaya Dengan Menggunakan Discrepancy Evaluation Model (DEM),Evaluasi Kualitas Website dengan WebQual dan Importance-Performance Analysis (Studi pada Website Perusahaan Daerah Air Minum Surya Sembada Surabaya),SI
1591,FAKTOR-FAKTOR YANG MEMPENGARUHI MINAT NASABAH DALAM MENGGUNAKAN MOBILE BANKING,"FAKTOR – FAKTOR YANG MEMPENGARUHI MINAT NASABAH DALAM MENGGUNAKAN LAYANAN MOBILE BANKING DENGAN MENGGUNAKAN UTAUT (UNIFIED THEORY OF ACCEPTANCE AND USE OF TECHNOLOGY)
Studi Kasus: Mobile banking BRI",SI
1592,EVALUASI MANAJEMEN RESIKO TEKNOLOGI INFORMASI MENGGUNAKAN COBIT 5 IT RISK  (STUDI KASUS : PT. PETROKIMIA GRESIK),Evaluasi Manajemen Risiko Teknologi Informasi Menggunakan COBIT 5 IT Risk (Studi Kasus : PT. Petrokimia Gresik),SI
1664,Usability Testing dan Perbaikan Antarmuka SIP Adminduk dan Pencapil Kabupaten Jember dengan Pendekatan Human-Centered Design (HCD),Usability Testing Dan Perbaikan Antarmuka SIP Adminduk Dan Pencapil Kabupaten Jember Dengan Pendekatan Human-Centered Design (HCD),SI
1665,EVALUASI TINGKAT KEAMANAN INFORMASI PADA DINAS KOMUNIKASI DAN INFORMATIKA KABUPATEN MOJOKERTO DENGAN MENGGUNAKAN INDEKS KAMI,EVALUASI TINGKAT KEAMANAN INFORMASI PADA DINAS KOMUNIKASI DAN INFORMATIKA KABUPATEN MOJOKERTO DENGAN MENGGUNAKAN INDEKS KAMI,SI
1666,ANALISIS METODE FUZZY C-MEANS DENGAN MODEL LRFM TERHADAP SEGMENTASI PELANGGAN PADA TOKO BUTIK (STUDI KASUS: DIVA COLLECTION KOTA CILEGON),ANALISIS METODE FUZZY C-MEANS DENGAN MODEL LRFM TERHADAP SEGMENTASI PELANGGAN PADA TOKO BUTIK (STUDI KASUS:  DIVA COLLECTION KOTA CILEGON),SI
1667,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN BUKU TAMU PADA DINAS PERHUBUNGAN PROVINSI JAWA TIMUR,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN TAMU PADA DINAS PERHUBUNGAN PROVINSI JAWA TIMUR,SI
1668,Evaluasi dan Perbaikan Proses Bisnis Menggunakan Metode Business Process Improvement (BPI) (Studi Kasus : PT. Cita Intrans Selaras),EVALUASI DAN PERBAIKAN PROSES BISNIS MENGGUNAKAN BUSINESS PROCESS IMPROVEMENT (BPI) (STUDI KASUS: PT. CITA INTRANS SELARAS) (CITILA)),SI
1669,PERANCANGAN USER EXPERIENCE PADA APLIKASI PEMBELAJARAN ONLINE JURUSAN SISTEM INFORMASI BERBASIS GAMIFIKASI MENGGUNAKAN OCTALYSIS FRAMEWORK,PERANCANGAN USER EXPERIENCE DAN GAMIFIKASI PADA APLIKASI PEMBELAJARAN ONLINE JURUSAN SISTEM INFORMASI MENGGUNAKAN OCTALYSIS FRAMEWORK,SI
1670,Evaluasi Pengelolaan Strategi dan Kerangka Kerja Teknologi Informasi pada Dinas Komunikasi Informatika Kota Malang Menggunakan COBIT 5 dan ITIL V3 2011,Evaluasi Pengelolaan Strategi dan Kerangka Kerja Teknologi Informasi pada Dinas Komunikasi dan Informatika Kota Malang Menggunakan COBIT 5,SI
1671,PEMODELAN DAN EVALUASI PROSES BISNIS MENGGUNAKAN QUALITY EVALUATION FRAMEWORK(QEF) (studi kasus : PT Tukang Teknologi Indonesia),,SI
1672,Penilaian Tingkat Kapabilitas Proses Pengembangan Aplikasi Menggunakan CMMI – Dev 1.3 (Studi Kasus Dinas Komunikasi dan Informatika Kota Malang),Evaluasi Kapabilitas Proses Pengembangan Aplikasi di Dinas Komunikasi dan Informatika Kota Malang dengan Pedoman CMMI - DEV 1.3,SI
1673,Perancangan User Experience Aplikasi Cuti Online Menggunakan Metode Human-Centered Design (HCD),Perancangan User Experience Aplikasi Cuti Online Telkom Indonesia Menggunakan Pendekatan Human-Centered Design (HCD),SI
1674,Perencanaan Interaksi dan Antarmuka Sistem Penjualan Menggunakan Goal-Centered Design Pada CV. Gamma Scientific Biology,PERANCANGAN ANTARMUKA PENGGUNA APLIKASI PENJUALAN MENGGUNAKAN GOAL-DIRECTED DESIGN PADA CV GAMMA SCIENTIFIC BIOLAB,SI
1675,Pengembangan Aplikasi Motor Ramah Difabel (TORADI) Berbasis Android,PENGEMBANGAN APLIKASI OJEK DARING UNTUK MOTOR RAMAH DIFABEL (TORADI) BERBASIS ANDROID,SI
1676,KLASIFIKASI SISWA SLOW LEARNER DAN NON SLOW LEARNER MENGGUNAKAN ALGORITMA NAÏVE BAYES (STUDI KASUS: LEMBAGA BIMBINGAN BELAJAR KOTA MALANG),KLASIFIKASI SISWA SLOW LEARNER DAN NON SLOW LEARNER  MENGGUNAKAN ALGORITMA NAÏVE BAYES (STUDI KASUS: LEMBAGA  BIMBINGAN BELAJAR KOTA MALANG),SI
1677,Evaluasi Pengalaman Pengguna Aplikasi Grab Driver Menggunakan Metode UX Curve,Evaluasi Pengalaman Pengguna Aplikasi Grab Driver Menggunakan Metode UX Curve,SI
1678,Evaluasi Usability Tampilan Website PDAM Kota Malang menggunakan metode Usability Testing,,SI
1679,"Pengembangan Sistem Informasi Kepegawaian Berbasis Website 
(Studi Kasus : PT. PARAMARTA DEVLOPMENT Malang, Jawa Timur)",Pengembangan Sistem Informasi Kpegawaian Berbasis Website Dengan Menggunakan Metode Prototyping (Studi Kasus : PT.PARAMARATA DEVLOPMENT),SI
1680,ANALISIS PENERAPAN SUSTAINABLE BUSINESS DALAM MENGEMBANGKAN STRATEGI BISNIS MELALUI PERENCANAAN ENTERPRISE ARCHITECTURE MENGGUNAKAN FRAMEWORK TOGAF ADM (STUDI KASUS:  KEDAI KOPI “XYZ”),Pemodelan Arsitektur Bisnis Guna Mendukung Terciptanya Bisnis Berkelanjutan Menggunakan Pendekatan Enterprise Architecture (Studi Kasus: Kedai Kopi “Kopi Soe Malang”),SI
1681,Analisis Pengaruh Kualitas Layanan Internet Banking Terhadap Tingkat Kepuasan dan Loyalitas Nasabah Berdasarkan Model E-S-QUAL (Studi Pada Pengguna Layanan KlikBCA Bank Central Asia Kota Malang),"ANALISIS PENGARUH KUALITAS LAYANAN BCA MOBILE TERHADAP TINGKAT KEPUASAN DAN LOYALITAS NASABAH BERDASARKAN MODEL E-S-QUAL 
(STUDI PADA NASABAH BCA KANTOR CABANG SURABAYA)",SI
1682,Perancangan User Experience Aplikasi Mobile Informasi Pelayanan Publik Kota Malang Menggunakan Metode Human-Centered Design,Perancangan User Experience Aplikasi Mobile Informasi Layanan Publik Kota Malang Menggunakan Metode Human-Centered Design,SI
1683,EVALUASI USER EXPERIENCE APLIKASI JATIM PARK BERBASIS ANDROID DENGAN MENGGUNAKAN METODE COGNITIVE WALKTHROGH DAN USER EXPERIENCE QUESTIONNAIRE (UEQ): (STUDI PADA PT. BUNGA WANGSA SEDJATI),Evaluasi dan Perbaikan User Experience pada Aplikasi Jatim Park dengan Menggunakan Metode Cognitive Walkthrough dan User Experience Questionnaire (UEQ),SI
1684,ANALISIS USABILITY DAN PERBAIKAN ANTARMUKA PENGGUNA PADA APLIKASI MOBILE PORTAL AKADEMIK GAPURA UB MENGGUNAKAN METODE USABILITY TESTING DAN HEURISTIC EVALUATION,Analisis Perbandingan Evaluasi Usability Menggunakan Metode Berbasis Pengguna dan Expert pada Aplikasi Mobile Gapura UB,SI
1685,ANALISIS DAN PERANCANGAN SISTEM INFORMASI PENGEMBANGAN KOMPETENSI PEGAWAI (STUDI KASUS: BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA KOTA BATU),,SI
1686,IMPLEMENTASI METODE AHP DAN TOPSIS UNTUK PENGEMBANGAN KOMPETENSI PEGAWAI DI BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA KOTA BATU,SISTEM PENDUKUNG KEPUTUSAN UNTUK PENGELOMPOKAN BARANG TERJUAL PADA PT. DASEMA DIGI PERSADA DENGAN METODE K-MEANS CLUSTERING,SI
1687,Perancangan User Experience Dashboard Sistem Manajemen Pelaksanaan Event Menggunakan Metode Design Thinking,Perancangan User Experience Dashboard Aplikasi Manajemen Pelaksanaan Event Menggunakan Metode Design Thinking,SI
1688,PERANCANGAN USER EXPERIENCE DASHBOARD KINERJA DOSEN UNIVERSITAS BRAWIJAYA MENGGUNAKAN METODE HUMAN CENTERED DESIGN,Perancangan Dashboard Sistem Informasi Pemeringkatan Kinerja Dosen Menggunakan Metode                                      Human Centered Design (Studi Kasus: UBAQA),SI
1689,Evaluasi Service Desk dan Request Fulfillment FILKOM Apps Pada Fakultas Ilmu Komputer Universitas Brawijaya Menggunakan Framework ITIL V3,,SI
1690,Evaluasi Keamanan Informasi menggunakan Indeks KAMI (Studi Kasus: PT. PLN (Persero) UP3 Malang),Evaluasi Keamanan Informasi Menggunakan Indeks KAMI (Studi Kasus: PT. PLN (Persero) UP3 MALANG),SI
1691,Pengembangan Aplikasi Media Pembelajaran Berbasis Mobile Menggunakan Unity Untuk Materi Kimia Laju Reaksi,"PENGEMBANGAN APLIKASI MEDIA PEMBELAJARAN BERBASIS MOBILE MENGGUNAKAN UNITY UNTUK 
MATERI KIMIA LAJU REAKSI",SI
1692,Evaluasi dan Perbaikan Desain Antarmuka Pengguna Pada Website De&#039;corner Guest House Dengan Metode Human Centered Design (HCD),Evaluasi Dan Perbaikan Desain Antarmuka Pengguna Pada Website Polresta Malang Dengan Metode Human Centered Design (HCD),SI
1693,Analisis Tingkat Kesiapan Keamanan Informasi pada Dinas Komunikasi dan Informatika Provinsi Jawa Timur Menggunakan Indeks KAMI ( Keamanan Informasi) 4.0,ANALISIS TINGKAT KESIAPAN KEAMANAN INFORMASI PADA DINAS KOMUNIKASI DAN INFORMATIKA PROVINSI JAWA TIMUR MENGGUNAKAN INDEKS KAMI (KEAMANAN INFORMASI) 4.0,SI
1694,Analisis Tingkat Kesiapan Keamanan Informasi Menggunakan Indeks KAMI ( Keamanan Informasi) 4.0 (Studi Kasus : Dinas Komunikasi dan Informatika Provinsi Jawa Timur),ANALISIS TINGKAT KESIAPAN KEAMANAN INFORMASI MENGGUNAKAN INDEKS KAMI (KEAMANAN INFORMASI) 4.0 (STUDI KASUS : DINAS KOMUNIKASI DAN INFORMATIKA PROVINSI JAWA TIMUR),SI
1695,EVALUASI USABILITY DAN ANTARMUKA PENGGUNA PADA APLIKASI GOLIFE BERBASIS ANDROID DENGAN MENGGUNAKAN METODE USE QUESTIONNAIRE  DAN PENDEKATAN HUMAN-CENTERED DESIGN,,SI
1696,EVALUASI USABILITY DAN ANTARMUKA PENGGUNA PADA APLIKASI GOLIFE BERBASIS ANDROID DENGAN MENGGUNAKAN METODE USE QUESTIONNAIRE  DAN PENDEKATAN HUMAN-CENTERED DESIGN,EVALUASI USABILITY DAN ANTARMUKA PENGGUNA PADA APLIKASI GOLIFE BERBASIS ANDROID DARI PERSPEKTIF PENGGUNA DENGAN MENGGUNAKAN METODE USE QUESTIONNAIRE DAN PENDEKATAN HUMAN-CENTERED DESIGN,SI
1697,Manajemen Risiko Sistem Informasi Akademik pada Universitas Brawijaya Menggunakan Metode Octave Allegro,Manajemen Risiko Keamanan Informasi Menggunakan ISO/IEC 27005:2011 (Studi Pada Dinas Kominfo Kota Batu),SI
1698,Pengembangan Sistem Informasi Kurban Dengan Pemrograman Berbasis Objek (Studi pada Masjid Ibnu Sina Malang),PENGEMBANGAN SISTEM INFORMASI KURBAN DENGAN MENGGUNAKAN METODE ITERATIVE INCREMENTAL (Studi pada Masjid Ibnu Sina Malang),SI
1699,Pengembangan Sistem Informasi Kurban dengan Menggunakan Metode Iterative Incremental (Studi pada Masjid Ibnu Sina Malang).,,SI
1700,Analisis Pengalaman Pengguna pada Aplikasi Konsultasi Kesehatan Menggunakan Usability Testing dan System Usability Scale (SUS) (Studi pada halodoc dan alodokter),,SI
1701,Evaluasi Usability dan Perbaikan Desain Antarmuka Pengguna Aplikasi Mobile Library Perpustakaan Kota Malang Menggunakan Metode Usability Testing,Evaluasi Usability dan Perbaikan Desain Antarmuka Pengguna Aplikasi Mobile Library Perpustakaan Kota Malang Menggunakan Metode Usability Testing,SI
1702,Segmentasi Pelanggan Menggunakan RFM Model dengan Metode Fuzzy C-Means Clustering pada PT. MetraPlasa (BLANJA.com),Segmentasi Pelanggan Menggunakan RFM Model dengan Metode Fuzzy C-Means Clustering pada PT. MetraPlasa (BLANJA.com),SI
1703,"Pengembangan Lanjutan Sistem Informasi Musyawarah dengan Metode Rapid Application Development (RAD) dan Kerangka Kerja Laravel (Studi Kasus: Masjid Ibnu Sina Jl. Veteran, Malang)","Pengembangan Lanjut Sistem Informasi Musyawarah dengan Metode Iteratif
(Studi Kasus: Masjid Ibnu Sina Jl. Veteran, Malang)",SI
1704,Pengembangan Sistem Informasi Pembayaran Berbasis Web pada Usaha TV Kabel (Studi Kasus: Linda Cable),,SI
1705,Evaluasi Aspek Usability Pada Situs Kecamatan Lowokwaru Menggunakan Metode Usability Testing dan System Usability Scale,Analisis Tiga Metode Evaluasi Usability Untuk Menemukan Permasalahan Usability Pada Situs Kecamatan Lowokwaru,SI
1706,Pengembangan Sistem Informasi Manajemen Kurban (Studi kasus : Masjid Ibnu Sina Kota Malang),PENGEMBANGAN SISTEM INFORMASI KURBAN PADA PROSES PENDUKUNG DAN PENDAFTARAN (STUDI KASUS: MASJID IBNU SINA KOTA MALANG),SI
1707,Evaluasi Usability pada Web-Based GIS Menggunakan Metode Usability Testing dan System Usability Scale (Studi Kasus: petabencana.id),Analisis Perbandingan Metode Evaluasi Usability pada Web-Based GIS (Studi Kasus: petabencana.id),SI
1708,ANALISIS ASPECT-BASED SENTIMENT OPINI MAHASISWA TERHADAP SARAN EVALUASI KINERJA DOSEN MENGGUNAKAN K-NEAREST NEIGHBOR,Analisis Aspect-Based Sentiment Opini Mahasiswa Terhadap Saran Evaluasi Kinerja Dosen Menggunakan K-Nearest Neighbor,SI
1709,Perancangan User Experience Aplikasi Booking Servis Mobil Menggunakan Metode Human Centered Design,"PERANCANGAN USER EXPERIENCE APLIKASI BOOKING SERVIS MOBIL MENGGUNAKAN METODE HUMAN CENTERED DESIGN
STUDI KASUS BENGKEL MOBIL LANGGENG MOTOR",SI
1710,"Evaluasi Dan Rekomendasi Perbaikan Navigasi, Alur Dan Penambahan Konten Pada Website Menggunakan Human-Centered Design (HCD) (Studi Pada: Program Studi Pendidikan IPS ULM Banjarmasin)",EVALUASI DAN REKOMENDASI PERBAIKAN INFORMATION ARCHITECTURE PADA WEBSITE MENGGUNAKAN HUMAN- CENTERED DESIGN (HCD) (STUDI KASUS: PROGRAM STUDI PENDIDIKAN IPS ULM BANJARMASIN),SI
1711,Evaluasi dan Rekomendasi Perbaikan User Experience Aplikasi Pemesanan Tiket Bioskop Menggunakan User Experience Questionnaire (UEQ) dan Heuristic Evaluation,Analisis Pengalaman Pengguna Aplikasi Pemesanan Tiket Bioskop Menggunakan User Experience Questionnaire (UEQ) dan Heuristic Evaluation (HE),SI
1712,PREDIKSI KREDIT MACET BERDASARKAN FAKTOR INTERNAL NASABAH PADA KOPERASI SERBA USAHA “SURYA ABADI” MENGGUNAKAN ALGORITMA NAÏVE BAYES,,SI
1713,PREDIKSI KREDIT MACET BERDASARKAN PROFIL NASABAH PADA KOPERASI SERBA USAHA SURYA ABADI MENGGUNAKAN ALGORITMA C5.0,PREDIKSI KREDIT MACET BERDASARKAN PROFIL NASABAH PADA KOPERASI SERBA USAHA SURYA ABADI MENGGUNAKAN ALGORITMA C5.0,SI
1714,Analisis dan Perancangan Proses Bisnis Menggunakan Metode TOGAF ADM (Studi Kasus : Dinas Kependudukan dan Pencatatan Sipil Kota Malang),PERANCANGAN PROSES BISNIS LAYANAN KTP ELEKTRONIK BERBASIS APLIKASI MENGGUNAKAN TOGAF ADM,SI
1715,"EVALUASI KECUKUPAN LAYANAN TEKNOLOGI INFORMASI MENGGUNAKAN COBIT 5 DENGAN FOKUS PROSES EDM02, APO11 DAN DSS03 (STUDI KASUS : UNIT PELAYANAN TEKNIS TEKNOLOGI INFORMASI DAN KOMUNIKASI UB)",,SI
1716,"EVALUASI MANAJEMEN SUMBER DAYA TEKNOLOGI INFORMASI PADA DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL (DISPENDUKCAPIL) KOTA BATU MENGGUNAKAN FRAMEWORK COBIT 5 DENGAN FOKUS DOMAIN EDM04, APO07 DAN DSS03","EVALUASI MANAJEMEN SUMBER DAYA TEKNOLOGI INFORMASI PADA DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL (DISPENDUKCAPIL) KOTA BATU MENGGUNAKAN FRAMEWORK COBIT 5 DENGAN FOKUS DOMAIN EDM04, APO07 DAN DSS03",SI
1717,"PENGEMBANGAN SISTEM INFORMASI BUKU SAKU KARAKTER BERBASIS ANDROID 
(STUDI KASUS : SD MUHAMMADIYAH PURWOKERTO)","PENGEMBANGAN SISTEM INFORMASI BUKU SAKU KARAKTER BERBASIS ANDROID 
(STUDI KASUS : SD UMP PURWOKERTO)",SI
1718,"Evaluasi Pengalaman Pengguna Aplikasi Mobile Menggunakan Usability Testing Dan User Experience Questionnaire (UEQ) (Studi Kasus: Sociolla, Althea dan Sephora)","EVALUASI LEARNABILITY APLIKASI MOBILE MENGGUNAKAN USABILITY TESTING DAN SYSTEM USABILITY SCALE (SUS) (STUDI KASUS: SOCO, ALTHEA DAN SEPHORA)",SI
1719,Evaluasi dan Perbaikan Desain Antarmuka Pengguna Situs Web Pattent Goods dengan Menggunakan Metode Goal Directed Design (GDD),,SI
1720,Pengembangan Sistem Informasi Pencatatan dan Pelaporan Kartu Menuju Sehat (KMS) Terintegrasi Berbasis Web,Pengembangan Sistem Informasi Pencatatan dan Pelaporan Gizi Balita,SI
1721,Prediksi Kecenderungan Pelanggan Telat Bayar pada Layanan Pembiayaan Adira Finance Channel E-commerce Menggunakan Metode Support Vector Machine dan Logistic Regression,"PREDIKSI KECENDERUNGAN PELANGGAN TELAT BAYAR 
PADA LAYANAN PEMBIAYAAN ADIRA FINANCE CHANNEL E-COMMERCE MENGGUNAKAN METODE RANDOM FOREST",SI
1722,Perancangan Antarmuka Sistem Informasi Manajemen Kurban Masjid Ibnu Sina dengan Metode Goal-Directed Design (GDD),,SI
1723,EVALUASI DAN PERBAIKAN ANTARMUKA PENGGUNA MENGGUNAKAN METODE USABILITY TESTING DAN HUMAN-CENTERED DESIGN (STUDI KASUS: DPAD MALANG MOBILE LIBRARY),EVALUASI DAN PERBAIKAN ANTARMUKA PENGGUNA MENGGUNAKAN METODE USABILITY TESTING DAN HUMAN-CENTERED DESIGN (STUDI KASUS: DPAD MALANG MOBILE LIBRARY),SI
1724,"Evaluasi Dan Perbaikan Tampilan Antarmuka Pengguna Aplikasi 
Library Malang Menggunakan Metode Heuristic Evaluation (HE) Dan Human 
Centered Design (HCD)",Evaluasi Dan Perbaikan Tampilan Antarmuka Pengguna Aplikasi Library Malang Menggunakan Metode Heuristic Evaluation (HE) Dan Human Centered Design (HCD),SI
1725,EVALUASI KEAMANAN INFORMASI PADA DINAS KOMUNIKASI DAN INFORMATIKA KOTA SURABAYA DENGAN MENGGUNAKAN INDEKS KEAMANAN INFORMASI (KAMI),EVALUASI KEAMANAN INFORMASI PADA DINAS KOMUNIKASI DAN INFORMATIKA KOTA SURABAYA DENGAN MENGGUNAKAN INDEKS KEAMANAN INFORMASI (KAMI),SI
1726,ANALISIS TINGKAT KESIAPAN DAN KEMATANGAN KEAMANAN INFORMASI MENGGUNAKAN INDEKS KEAMANAN INFORMASI (KAMI) (STUDI KASUS : DINAS KOMUNIKASI DAN INFORMATIKA KOTA SURABAYA),"Analisis Tingkat Kesiapan dan Kematangan Keamanan Informasi
menggunakan Indeks Keamanan Informasi (KAMI) (Studi Kasus : Dinas
Komunikasi dan Informatika Kota Surabaya)",SI
1727,Analisis Perancangan Sistem Informasi Akademik dan Keuangan TK Tunas Bangsa,Analisis dan Perancangan Sistem Informasi Akademik dan Keuangan TK Tunas Bangsa,SI
1728,ASPECT BASED SENTIMENT ANALYSIS ULASAN PELANGGAN TERHADAP KERTANEGARA PREMIUM GUEST HOUSE MENGGUNAKAN SUPPORT VECTOR MACHINE,Aspect Based Sentiment Analysis Ulasan Pelanggan Terhadap Kertanegara Premium Guest House Menggunakan Support Vector Machine,SI
1729,Pengembangan Sistem Informasi Penjualan dan Inventori (Studi Kasus Toko Livana Spikoe Surabaya),Pengembangan Sistem Informasi Penjualan dan Inventori (Studi Kasus Toko Livana Spikoe Surabaya),SI
1730,Pengembangan Sistem Informasi UPT Kalibrasi Dinas Kesehatan Kabupaten Malang Berbasis Web,PENGEMBANGAN SISTEM INFORMASI UPT KALIBRASI DINAS KESEHATAN KABUPATEN MALANG BERBASIS WEB,SI
1731,PENGEMBANGAN SISTEM WAREHOUSE MANAGEMENT DENGAN METODE RATIONAL UNIFIED PROCESS (RUP) PADA PT SAMUDRA KENCANA MINA,PENGEMBANGAN SISTEM WAREHOUSE MANAGEMENT DENGAN METODE WATERFALL PADA PT SAMUDRA KENCANA MINA,SI
1732,PENGEMBANGAN APLIKASI CETAK MANDIRI BERBASIS ANDROID DILENGKAPI DENGAN FITUR PUSH NOTIFICATION (STUDI KASUS: DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU KABUPATEN PONOROGO),PENGEMBANGAN APLIKASI PENGAJUAN IZIN DAN TRACKING DOKUMEN BERBASIS ANDROID (STUDI KASUS: DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU KABUPATEN PONOROGO),SI
1733,PENGEMBANGAN APLIKASI PENGAJUAN IZIN DAN TRACKING DOKUMEN BERBASIS ANDROID (STUDI KASUS: DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU KABUPATEN PONOROGO),,SI
1734,Perancangan Standard Operating Procedure (SOP) Menggunakan ITIL Versi 4 Pada PERUM Jasa Tirta Malang,PENYUSUNAN STANDARD OPERATING PROCEDURE UNTUK SOFTWARE MANAGEMENT DAN SOFTWARE DEVELOPMENT PADA PERUSAHAAN XYZ BERDASARKAN PEDOMAN INFORMATION TECHNOLOGY INFRASTRUCTURE LIBRARY,SI
1735,Analisis Pengalaman Pengguna Aplikasi Mobile Layanan Paspor Online Menggunakan Metode Usability Testing dan User Experience Questionaire (UEQ) (Studi Kasus : Kantor Imigrasi Kelas I Malang),ANALISIS USABILITY APLIKASI MOBILE LAYANAN PASPOR ONLINE MENGGUNAKAN METODE USABILITY TESTING (STUDI KASUS : KANTOR IMIGRASI KELAS I MALANG),SI
1736,PERANCANGAN ANTARMUKA PENGGUNA SISTEM INFORMASI SEKOLAH SEPAK BOLA (SSB) SUMBERSARI MENGGUNAKAN METODE DESIGN THINKING,PERANCANGAN ANTARMUKA PENGGUNA SISTEM PORTOFOLIO SISWA SEKOLAH SEPAK BOLA (SSB) SUMBERSARI MENGGUNAKAN METODE DESIGN THINKING,SI
1737,Perancangan antarmuka pengguna sistem penjualan produk makanan kering berbasis mobile dengan pendekatan Goal-Directed Design Pada PT Narendra Wijaya Sunar Mulia,PERANCANGAN ANTARMUKA PENGGUNA SISTEM PENJUALAN PRODUK MAKANAN KERING BERBASIS MOBILE DENGAN PENDEKATAN GOAL-DIRECTED DESIGN PADA PT NARENDRA WIJAYA SUNAR MULIA,SI
1738,EVALUASI USABILITY PADA APLIKASI ONLINE RSAM DENGAN MENGGUNAKAN METODE USABILITY TESTING DAN SYSTEM USABILITY SCALE (SUS) QUESTIONNAIRE PADA RUMAH SAKIT ANWAR MEDIKA SIDOARJO,EVALUASI DAN PERBAIKAN APLIKASI ONLINE RSAM DENGAN MENGGUNAKAN METODE USABILITY TESTING DAN SYSTEM USABILITY SCALE (SUS) PADA RUMAH SAKIT ANWAR MEDIKA SIDOARJO,SI
1739,Pengembangan Sistem Informasi Pemesanan Lapangan Futsal Berbasis Android Menggunakan Metode Waterfall (Studi Kasus: Amisze Futsal Jombang),Pengembangan Sistem Informasi Pemesanan Lapangan Futsal Berbasis Android Menggunakan Metode Waterfall (Studi Kasus: Amisze Futsal Jombang),SI
1740,Analisis Kualitas Layanan Website SMA Negeri 1 Balikpapan dengan Menggunakan Metode WebQual 4.0 dan Importance-Performance Analysis (IPA),Analisis Kualitas Layanan Website SMA Negeri 1 Balikpapan Menggunakan Metode Webqual 4.0 dan Importance-Performance Analysis (IPA),SI
1741,PERANCANGAN DESAIN PENGALAMAN PENGGUNA SISTEM PEMBELAJARAN ETIKA KOMUNIKASI MAHASISWA DI LINGKUNGAN KAMPUS UNIVERSITAS BRAWIJAYA BERBASIS MOBILE DENGAN KONSEP GAMIFIKASI MENGGUNAKAN METODE PLAYER CENTERED DESIGN,Perancangan Pengalaman Pengguna Sistem Pembelajaran Etika Komunikasi Mahasiswa Universitas Brawijaya Berbasis Mobile Dengan Konsep Gamifikasi Menggunakan Pendekatan Player Centered Design,SI
1742,Evaluasi Usability pada Aplikasi Perangkat Bergerak SIP Dispendukcapil Jember dengan Metode Heuristic dan Usability Testing,Evaluasi Usability Pada Aplikasi Perangkat Bergerak Sip Dispendukcapil Jember Dengan Metode Heuristic Evaluation dan Usability Testing,SI
1743,PEMBANGUNAN SISTEM INFORMASI MANAJEMEN INVENTARIS BARANG MENGGUNAKAN METODE WATERFALL (STUDI KASUS: SMAN 2 MALANG),PENGEMBANGAN SISTEM INFORMASI MANAJEMEN INVENTARIS BARANG (STUDI PADA SMAN 2 MALANG),SI
